Timestamp,Voltage,Position,Velocity
420.936601,-4.000000,-5136.594238,-34.498047
420.956746,-4.000000,-5137.284668,-34.615234
420.976595,-4.000000,-5137.971191,-34.873047
420.996685,-4.000000,-5138.691895,-34.726563
421.016848,-4.000000,-5139.348633,-34.736328
421.036716,-4.000000,-5140.035156,-34.607422
421.056583,-4.000000,-5140.755859,-34.435547
421.076784,-4.000000,-5140.755859,-34.435547
421.096688,-4.000000,-5140.755859,-34.435547
421.116536,-4.000000,-5142.791992,-34.890625
421.136552,-4.000000,-5143.509766,-34.644531
421.156641,-4.000000,-5144.167480,-34.355469
421.176805,-4.000000,-5144.887207,-35.021484
421.196672,-4.000000,-5145.546875,-34.687500
421.216613,-4.000000,-5146.230957,-34.658203
421.236666,-4.000000,-5146.920410,-35.183594
421.256607,-4.000000,-5147.610352,-34.451172
421.276678,-4.000000,-5148.302246,-34.638672
421.296712,-4.000000,-5148.987305,-34.775391
421.316616,-4.000000,-5149.678711,-34.710938
421.336669,-4.000000,-5150.398926,-34.636719
421.356703,-4.000000,-5151.082520,-34.726563
421.376681,-4.000000,-5151.742676,-34.839844
421.396623,-4.000000,-5152.462402,-34.683594
421.416638,-4.000000,-5153.150879,-34.523438
421.437080,-4.000000,-5153.806152,-34.669922
421.456576,-4.000000,-5154.498535,-34.798828
421.476629,-4.000000,-5155.187500,-34.763672
421.496737,-4.000000,-5155.873047,-34.988281
421.516548,-4.000000,-5156.563965,-34.556641
421.536712,-4.000000,-5157.251465,-34.488281
421.556561,-4.000000,-5157.943359,-35.044922
421.576595,-4.000000,-5157.943359,-35.044922
421.597408,-4.000000,-5158.689453,-34.626953
421.616774,-4.000000,-5160.037109,-34.443359
421.636697,-4.000000,-5160.693848,-34.650391
421.656712,-4.000000,-5161.381836,-34.558594
421.676691,-4.000000,-5162.072754,-34.263672
421.696780,-4.000000,-5162.789063,-34.826172
421.716851,-4.000000,-5163.446777,-34.802734
421.736570,-4.000000,-5164.137207,-34.443359
421.756715,-4.000000,-5164.855469,-34.658203
421.776601,-4.000000,-5165.511719,-34.839844
421.796653,-4.000000,-5166.203613,-34.056641
421.816669,-4.000000,-5166.890625,-34.947266
421.836684,-4.000000,-5167.577637,-34.511719
421.856663,-4.000000,-5168.269531,-34.609375
421.876752,-4.000000,-5168.990723,-35.042969
421.896768,-4.000000,-5169.645020,-34.806641
421.916561,-4.000000,-5170.329590,-34.636719
421.936595,-4.000000,-5171.022949,-34.617188
421.956684,-4.000000,-5171.709961,-34.601563
421.976848,-4.000000,-5172.395996,-34.560547
421.996585,-4.000000,-5173.117188,-34.591797
422.016601,-4.000000,-5173.775391,-34.634766
422.036598,-4.000000,-5174.461426,-34.833984
422.056724,-4.000000,-5175.152344,-34.464844
422.076721,-4.000000,-5175.902832,-34.898438
422.096644,-4.000000,-5176.529785,-34.841797
422.116622,-4.000000,-5177.249023,-34.664063
422.136693,-4.000000,-5177.939941,-34.873047
422.156672,-4.000000,-5178.592773,-34.548828
422.176650,-4.000000,-5179.283691,-34.482422
422.196721,-4.000000,-5179.975098,-34.900391
422.216662,-4.000000,-5180.689941,-34.613281
422.236678,-4.000000,-5181.349609,-34.646484
422.256564,-4.000000,-5182.070801,-34.589844
422.276727,-4.000000,-5182.724609,-34.619141
422.296669,-4.000000,-5183.413574,-34.544922
422.316591,-4.000000,-5184.133301,-34.822266
422.336774,-4.000000,-5184.133301,-34.822266
422.356641,-4.000000,-5185.481445,-34.582031
422.376619,-4.000000,-5186.167480,-34.578125
422.396635,-4.000000,-5186.858887,-34.720703
422.416761,-4.000000,-5187.546875,-34.519531
422.436554,-4.000000,-5188.233398,-34.548828
422.456625,-4.000000,-5188.920898,-35.037109
422.476585,-4.000000,-5189.612305,-34.656250
422.496656,-4.000000,-5190.330566,-34.669922
422.516653,-4.000000,-5191.020020,-34.957031
422.536576,-4.000000,-5191.706055,-34.812500
422.556925,-4.000000,-5192.366211,-34.806641
422.576774,-4.000000,-5192.366211,-34.806641
422.596678,-4.000000,-5192.366211,-34.806641
422.616675,-4.000000,-5194.430664,-34.771484
422.636579,-4.000000,-5195.122070,-34.466797
422.656817,-4.000000,-5195.807617,-34.636719
422.676628,-4.000000,-5196.498047,-34.740234
422.696699,-4.000000,-5197.183594,-34.673828
422.716585,-4.000000,-5197.876465,-34.896484
422.737287,-4.000000,-5198.559570,-34.742188
422.756616,-4.000000,-5199.249512,-34.662109
422.776743,-4.000000,-5199.936035,-34.962891
422.796702,-4.000000,-5200.624512,-34.505859
422.816588,-4.000000,-5201.312988,-34.562500
422.836715,-4.000000,-5201.312988,-34.562500
422.856600,-4.000000,-5201.312988,-34.562500
422.876727,-4.000000,-5203.413086,-34.972656
422.896687,-4.000000,-5204.103027,-34.718750
422.916665,-4.000000,-5204.759277,-34.593750
422.936644,-4.000000,-5205.449707,-34.957031
422.956733,-4.000000,-5206.134766,-34.453125
422.976675,-4.000000,-5206.826660,-34.847656
422.996560,-4.000000,-5207.541992,-34.474609
423.016631,-4.000000,-5208.202148,-34.759766
423.036610,-4.000000,-5208.890137,-34.865234
423.056644,-4.000000,-5209.574707,-34.535156
423.076715,-4.000000,-5209.574707,-34.535156
423.096619,-4.000000,-5209.574707,-34.535156
423.116579,-4.000000,-5211.672852,-34.835938
423.136650,-4.000000,-5212.362305,-34.755859
423.157333,-4.000000,-5213.021484,-34.734375
423.176551,-4.000000,-5213.705566,-34.705078
423.196622,-4.000000,-5214.392090,-34.144531
423.216637,-4.000000,-5215.082520,-34.294922
423.236727,-4.000000,-5215.774414,-34.718750
423.256557,-4.000000,-5216.492676,-34.820313
423.276554,-4.000000,-5217.149902,-34.552734
423.296606,-4.000000,-5217.840820,-34.898438
423.316585,-4.000000,-5218.528809,-34.613281
423.336619,-4.000000,-5218.528809,-34.613281
423.356597,-4.000000,-5218.528809,-34.613281
423.376724,-4.000000,-5220.592285,-34.164063
423.396702,-4.000000,-5221.281738,-34.419922
423.416810,-4.000000,-5221.973633,-34.857422
423.436622,-4.000000,-5222.655762,-34.833984
423.456600,-4.000000,-5223.345215,-34.744141
423.476745,-4.000000,-5224.037598,-34.447266
423.496835,-4.000000,-5224.756348,-34.681641
423.517296,-4.000000,-5225.411621,-34.781250
423.536718,-4.000000,-5226.102539,-34.906250
423.556566,-4.000000,-5226.790527,-34.378906
423.576860,-4.000000,-5226.790527,-34.378906
423.597747,-4.000000,-5226.790527,-34.378906
423.616742,-4.000000,-5227.540039,-34.738281
423.636628,-4.000000,-5229.544434,-34.775391
423.656606,-4.000000,-5230.233398,-34.693359
423.676696,-4.000000,-5230.917969,-34.871094
423.696711,-4.000000,-5231.605957,-34.445313
423.716597,-4.000000,-5232.296875,-34.484375
423.736668,-4.000000,-5232.980957,-34.900391
423.756702,-4.000000,-5233.704590,-35.015625
423.776810,-4.000000,-5234.361816,-34.654297
423.796844,-4.000000,-5235.048340,-34.656250
423.816563,-4.000000,-5235.735840,-34.658203
423.836708,-4.000000,-5235.735840,-34.658203
423.856612,-4.000000,-5236.428223,-34.867188
423.876702,-4.000000,-5237.800781,-34.839844
423.896736,-4.000000,-5238.495117,-34.740234
423.917660,-4.000000,-5239.180664,-34.984375
423.936656,-4.000000,-5239.867188,-34.792969
423.956690,-4.000000,-5240.554199,-34.576172
423.976612,-4.000000,-5241.248047,-34.511719
423.996813,-4.000000,-5241.935059,-34.810547
424.017255,-4.000000,-5242.652832,-34.882813
424.036566,-4.000000,-5243.311035,-34.398438
424.056674,-4.000000,-5244.031738,-34.695313
424.076671,-4.000000,-5244.031738,-34.695313
424.096705,-4.000000,-5244.031738,-34.695313
424.116665,-4.000000,-5246.064941,-34.652344
424.136717,-4.000000,-5246.752441,-34.722656
424.156807,-4.000000,-5247.439941,-34.750000
424.176544,-4.000000,-5248.130859,-34.048828
424.196727,-4.000000,-5248.817871,-34.644531
424.216631,-4.000000,-5249.506348,-34.972656
424.236628,-4.000000,-5250.194336,-34.716797
424.256736,-4.000000,-5250.885742,-34.994141
424.276659,-4.000000,-5251.570313,-34.669922
424.296563,-4.000000,-5252.260742,-34.423828
424.316671,-4.000000,-5252.952637,-35.175781
424.336779,-4.000000,-5252.952637,-35.175781
424.356702,-4.000000,-5252.952637,-35.175781
424.376606,-4.000000,-5255.046387,-34.775391
424.396658,-4.000000,-5255.703125,-34.720703
424.417472,-4.000000,-5256.391602,-34.781250
424.436726,-4.000000,-5257.080078,-34.423828
424.456742,-4.000000,-5257.770508,-34.890625
424.476776,-4.000000,-5258.455566,-34.851563
424.496624,-4.000000,-5259.145508,-34.757813
424.516733,-4.000000,-5259.835449,-34.550781
424.536563,-4.000000,-5260.521973,-34.642578
424.556634,-4.000000,-5261.211914,-34.722656
424.576668,-4.000000,-5261.211914,-34.722656
424.596646,-4.000000,-5261.211914,-34.722656
424.616699,-4.000000,-5263.277832,-34.554688
424.636621,-4.000000,-5263.996094,-34.892578
